mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2021-11-09 09:52:24.644385792,69.1117,-49.4604,8719.0,531.0,-5770.0,778.0,6536.0,173.9,5,S,1A,3413
2020-09-03 15:18:09.200824064,69.1117,-49.4604,8299.0,29.0,-5768.0,25.5,5968.0,32.1,20,S,2B,3413
2016-12-23 15:19:11.660909056,69.1117,-49.4604,372.0,4.0,-362.0,3.9,-83.0,7.1,209,S,2A,3413
2018-08-14 10:00:07.373513984,69.1117,-49.4604,6677.0,41.0,-4370.0,25.8,5049.0,50.0,5,S,1A,3413
2004-06-11 02:40:49.252270976,69.1117,-49.4604,6060.0,60.0,-4366.0,60.5,4202.0,58.9,23,L,7,3413
2018-07-07 20:46:50.634468096,69.1117,-49.4604,5866.0,45.0,-3896.0,24.9,4386.0,56.5,6,S,1B,3413
2021-08-07 03:18:40.210803968,69.1117,-49.4604,9985.0,57.0,-6739.0,54.3,7368.0,59.6,4,S,2A,3413
2017-09-12 03:19:05.170903808,69.1117,-49.4604,7473.0,44.0,-5112.0,36.7,5451.0,49.9,14,S,2A,3413
2022-02-10 03:09:45.211014912,69.1117,-49.4604,337.0,6.0,-327.0,5.5,-82.0,11.9,234,S,2B,3413
2011-06-02 14:48:25.475046912,69.1117,-49.4604,6557.0,154.0,-4663.0,151.7,4609.0,155.3,16,L,7,3413
2021-03-02 09:52:15.124818944,69.1117,-49.4604,8071.0,46.0,-5484.0,25.0,5922.0,59.0,5,S,1A,3413
2019-10-15 09:52:12.742296064,69.1117,-49.4604,7709.0,606.0,-5125.0,889.4,5758.0,174.6,5,S,1A,3413
2018-01-25 15:29:41.170927104,69.1117,-49.4604,367.0,6.0,-359.0,6.3,-76.0,9.2,239,S,2A,3413
2019-05-30 09:52:05.943290112,69.1117,-49.4604,6686.0,30.0,-4641.0,16.1,4813.0,39.4,6,S,1B,3413
2021-09-28 03:09:45.210925056,69.1117,-49.4604,9358.0,124.0,-6125.0,90.2,7075.0,143.7,5,S,2B,3413
1991-11-02 14:17:33.323028992,69.1117,-49.4604,774.0,13.0,-772.0,12.6,-57.0,16.1,352,L,5,3413
2018-12-15 15:07:59.180822016,69.1117,-49.4604,391.0,5.0,-388.0,5.1,-46.0,7.2,230,S,2B,3413
1993-05-22 14:23:08.227072000,69.1117,-49.4604,4117.0,243.0,-3225.0,245.5,2560.0,239.1,17,L,5,3413
2021-08-08 09:52:36.517904896,69.1117,-49.4604,9999.0,37.0,-6752.0,19.1,7375.0,46.8,12,S,1A,3413
1992-07-10 02:26:46.958689024,69.1117,-49.4604,3135.0,151.0,-2452.0,157.5,1952.0,141.4,24,L,5,3413
2011-07-04 14:48:21.601211904,69.1117,-49.4604,7775.0,102.0,-5542.0,107.9,5453.0,95.1,15,L,7,3413
2020-08-28 09:52:17.855848960,69.1117,-49.4604,8874.0,23.0,-5926.0,11.5,6606.0,28.6,6,S,1B,3413
2022-04-29 03:18:05.220416000,69.1117,-49.4604,6190.0,29.0,-4287.0,22.2,4464.0,34.8,25,S,2B,3413
2022-04-26 03:08:00.220412928,69.1117,-49.4604,6181.0,30.0,-4294.0,24.9,4447.0,33.7,25,S,2B,3413
2018-11-05 15:11:44.180712960,69.1117,-49.4604,389.0,4.0,-386.0,3.9,-50.0,7.5,230,S,2B,3413
1991-05-08 14:29:06.581474944,69.1117,-49.4604,1245.0,627.0,-1192.0,641.3,360.0,436.5,32,L,5,3413
2019-03-26 03:21:10.181024000,69.1117,-49.4604,466.0,3.0,-457.0,2.7,-95.0,4.1,304,S,2B,3413
2020-06-18 03:18:45.200614912,69.1117,-49.4604,7720.0,104.0,-5260.0,97.8,5651.0,108.6,5,S,2B,3413
2017-12-17 10:00:01.527189760,69.1117,-49.4604,6425.0,211.0,-4345.0,288.2,4733.0,109.0,5,S,1A,3413
2018-07-07 09:52:16.013429248,69.1117,-49.4604,5629.0,22.0,-3820.0,11.3,4133.0,28.7,12,S,1A,3413
1995-07-15 14:05:27.438766976,69.1117,-49.4604,2674.0,226.0,-1892.0,247.7,1890.0,202.4,14,L,5,3413
2018-09-05 09:52:19.511791104,69.1117,-49.4604,7279.0,13.0,-5011.0,6.1,5279.0,16.9,12,S,1A,3413
2013-05-18 02:53:21.288348928,69.1117,-49.4604,7691.0,101.0,-5305.0,92.1,5568.0,108.3,24,L,7,3413
2019-07-19 15:28:19.190714112,69.1117,-49.4604,7589.0,24.0,-5153.0,22.7,5571.0,24.4,10,S,2B,3413
2019-09-11 10:00:05.150167040,69.1117,-49.4604,8026.0,44.0,-5492.0,28.1,5853.0,54.9,12,S,1B,3413
2021-04-01 09:52:15.536571904,69.1117,-49.4604,7578.0,680.0,-5014.0,1010.3,5682.0,168.1,6,S,1B,3413
2021-10-25 20:47:13.502313984,69.1117,-49.4604,9077.0,350.0,-6145.0,508.5,6681.0,85.8,5,S,1A,3413
2021-09-18 03:09:05.210909952,69.1117,-49.4604,9452.0,62.0,-6296.0,42.6,7049.0,73.9,14,S,2A,3413
2021-01-25 09:52:15.965920000,69.1117,-49.4604,8926.0,58.0,-5859.0,56.6,6733.0,59.3,5,S,1A,3413
2019-04-17 10:00:12.526445056,69.1117,-49.4604,6207.0,377.0,-4391.0,517.9,4387.0,124.3,6,S,1B,3413
2022-05-29 15:28:09.220518912,69.1117,-49.4604,6599.0,61.0,-4557.0,42.6,4773.0,74.5,20,S,2B,3413
2022-07-19 20:47:36.952212992,69.1117,-49.4604,7987.0,34.0,-5453.0,17.5,5835.0,43.2,12,S,1A,3413
2018-02-09 15:29:41.170927104,69.1117,-49.4604,386.0,4.0,-383.0,3.7,-49.0,7.1,269,S,2A,3413
2019-06-29 09:52:07.645922048,69.1117,-49.4604,7580.0,37.0,-5056.0,19.5,5648.0,46.3,5,S,1A,3413
2021-08-14 09:52:08.755169024,69.1117,-49.4604,9878.0,28.0,-6616.0,14.7,7335.0,35.4,12,S,1B,3413
2022-06-05 03:08:55.220602112,69.1117,-49.4604,7001.0,77.0,-4710.0,71.6,5180.0,80.4,4,S,2B,3413
2019-09-05 03:28:45.190822912,69.1117,-49.4604,7227.0,34.0,-5216.0,23.5,5002.0,43.0,25,S,2B,3413
2018-04-05 09:51:50.220423680,69.1117,-49.4604,6169.0,312.0,-4264.0,425.5,4458.0,143.1,6,S,1B,3413
2018-06-28 09:51:54.582038016,69.1117,-49.4604,6176.0,57.0,-4169.0,60.4,4556.0,54.0,6,S,1B,3413
1988-04-12 02:21:52.044388992,69.1117,-49.4604,5050.0,168.0,-4647.0,158.3,1976.0,216.1,24,L,5,3413
2020-05-06 15:19:16.200421376,69.1117,-49.4604,5490.0,45.0,-4036.0,27.5,3722.0,59.8,30,S,2A,3413
2018-01-20 15:29:41.170927104,69.1117,-49.4604,368.0,6.0,-362.0,6.0,-65.0,9.7,229,S,2A,3413
2020-05-16 03:08:40.200507904,69.1117,-49.4604,6223.0,82.0,-4357.0,64.1,4443.0,96.1,14,S,2A,3413
2019-06-23 15:09:16.190613248,69.1117,-49.4604,7202.0,17.0,-4997.0,16.4,5187.0,17.8,20,S,2A,3413
2020-06-23 03:18:40.200614912,69.1117,-49.4604,7648.0,47.0,-5296.0,40.6,5517.0,52.8,15,S,2B,3413
1992-03-29 02:21:37.124891008,69.1117,-49.4604,3294.0,156.0,-2704.0,167.9,1881.0,127.5,24,L,5,3413
2022-07-22 09:52:41.686701824,69.1117,-49.4604,8099.0,25.0,-5553.0,13.3,5895.0,31.9,12,S,1A,3413
2018-02-24 03:19:40.170928896,69.1117,-49.4604,435.0,3.0,-422.0,2.5,-104.0,3.3,294,S,2B,3413
2004-05-12 14:49:47.694422016,69.1117,-49.4604,6103.0,196.0,-4233.0,142.4,4397.0,235.8,14,L,7,3413
2019-07-19 10:00:32.783952640,69.1117,-49.4604,8056.0,15.0,-5447.0,9.3,5936.0,18.7,12,S,1A,3413
2017-07-18 15:09:11.170713088,69.1117,-49.4604,7199.0,21.0,-4883.0,16.2,5290.0,24.7,10,S,2A,3413
2018-09-27 15:30:06.180922112,69.1117,-49.4604,6866.0,94.0,-4731.0,59.7,4975.0,117.0,10,S,2A,3413
2020-01-27 15:19:49.191009024,69.1117,-49.4604,413.0,6.0,-411.0,6.0,-46.0,12.3,219,S,2B,3413
2017-07-31 03:09:10.170717952,69.1117,-49.4604,7083.0,15.0,-4932.0,12.6,5083.0,17.0,25,S,2B,3413
2018-09-12 03:18:35.180903936,69.1117,-49.4604,6891.0,45.0,-4727.0,30.1,5013.0,54.4,15,S,2B,3413
2022-07-31 03:29:05.220718080,69.1117,-49.4604,7704.0,21.0,-5446.0,20.2,5449.0,22.4,25,S,2B,3413
2019-06-28 10:00:16.158701056,69.1117,-49.4604,7560.0,25.0,-5153.0,16.2,5532.0,31.2,6,S,1B,3413
2019-07-26 15:18:09.190721024,69.1117,-49.4604,7313.0,16.0,-4967.0,15.8,5367.0,15.4,10,S,2B,3413
2020-07-08 20:47:03.291510272,69.1117,-49.4604,9077.0,88.0,-6050.0,46.4,6767.0,110.9,6,S,1B,3413
2019-08-04 20:47:19.396226816,69.1117,-49.4604,7229.0,21.0,-4792.0,12.1,5412.0,26.3,12,S,1A,3413
2017-06-15 20:47:03.953084928,69.1117,-49.4604,6658.0,32.0,-4606.0,15.1,4807.0,42.0,12,S,1A,3413
2022-07-16 03:28:20.220702976,69.1117,-49.4604,7408.0,34.0,-5141.0,19.8,5335.0,43.5,24,S,2A,3413
2019-09-24 20:47:01.033271040,69.1117,-49.4604,7894.0,320.0,-5301.0,466.2,5849.0,91.7,6,S,1B,3413
2020-02-01 15:20:46.191013888,69.1117,-49.4604,414.0,6.0,-411.0,5.9,-50.0,11.9,219,S,2A,3413
2018-08-30 09:51:37.342264064,69.1117,-49.4604,7206.0,23.0,-4909.0,11.8,5275.0,28.8,12,S,1B,3413
2021-09-18 10:00:48.408692992,69.1117,-49.4604,9598.0,35.0,-6520.0,21.5,7044.0,44.0,12,S,1A,3413
2018-03-05 15:11:06.180218112,69.1117,-49.4604,5683.0,54.0,-4052.0,29.2,3985.0,70.8,29,S,2A,3413
1991-10-17 14:17:51.175559936,69.1117,-49.4604,799.0,15.0,-799.0,14.9,-2.0,16.9,288,L,5,3413
2019-02-19 15:30:24.181017088,69.1117,-49.4604,406.0,4.0,-394.0,4.0,-101.0,5.7,249,S,2B,3413
2017-02-15 09:51:40.318368000,69.1117,-49.4604,6689.0,287.0,-4525.0,411.8,4926.0,91.0,5,S,1A,3413
2018-07-10 09:51:55.330418944,69.1117,-49.4604,5267.0,38.0,-3562.0,33.2,3879.0,41.9,6,S,1B,3413
2018-11-09 03:30:05.180719104,69.1117,-49.4604,399.0,4.0,-396.0,4.4,-49.0,6.7,225,S,2B,3413
2017-09-01 09:51:57.119781120,69.1117,-49.4604,8129.0,39.0,-5430.0,20.0,6050.0,49.8,6,S,1B,3413
2021-10-04 03:30:35.210926080,69.1117,-49.4604,9031.0,35.0,-6011.0,24.4,6741.0,40.8,15,S,2A,3413
2019-01-22 03:10:15.180921088,69.1117,-49.4604,388.0,3.0,-381.0,3.2,-73.0,6.4,244,S,2B,3413
2020-04-16 03:08:35.200408064,69.1117,-49.4604,6080.0,119.0,-4124.0,56.9,4468.0,153.3,14,S,2A,3413
2017-10-22 03:22:50.171019008,69.1117,-49.4604,7367.0,190.0,-4833.0,160.5,5560.0,209.1,5,S,2B,3413
2019-11-29 20:47:00.730583040,69.1117,-49.4604,7154.0,300.0,-4880.0,421.8,5231.0,114.6,5,S,1A,3413
2021-09-25 09:52:38.654522880,69.1117,-49.4604,9406.0,27.0,-6321.0,14.2,6966.0,34.6,12,S,1A,3413
2019-03-23 15:20:56.181018880,69.1117,-49.4604,475.0,2.0,-466.0,2.3,-96.0,3.4,309,S,2A,3413
2018-12-10 15:08:39.180702976,69.1117,-49.4604,467.0,2.0,-456.0,2.2,-100.0,2.4,319,S,2B,3413
2020-11-29 20:47:06.936705024,69.1117,-49.4604,8403.0,475.0,-5749.0,680.1,6129.0,128.2,6,S,1B,3413
2019-03-19 03:30:50.181017088,69.1117,-49.4604,466.0,2.0,-456.0,2.4,-95.0,3.9,304,S,2B,3413
2002-04-14 14:43:15.037565056,69.1117,-49.4604,4704.0,51.0,-3523.0,35.7,3117.0,65.8,32,L,7,3413
2021-06-15 20:47:07.947680000,69.1117,-49.4604,10735.0,68.0,-6951.0,34.0,8181.0,83.9,5,S,1A,3413
2017-01-13 20:46:39.146584064,69.1117,-49.4604,6911.0,327.0,-4432.0,481.0,5302.0,141.3,6,S,1B,3413
2017-06-17 03:31:10.170300928,69.1117,-49.4604,401.0,5.0,-397.0,4.5,-56.0,7.6,214,S,2A,3413
2017-12-23 15:19:11.170824960,69.1117,-49.4604,370.0,5.0,-362.0,4.7,-79.0,7.0,240,S,2A,3413
1994-06-02 14:19:46.777563136,69.1117,-49.4604,3360.0,103.0,-2661.0,101.9,2052.0,104.4,33,L,5,3413
2018-06-11 15:20:21.180303360,69.1117,-49.4604,376.0,4.0,-376.0,4.2,-19.0,7.7,199,S,2A,3413
2018-02-04 09:51:49.835425024,69.1117,-49.4604,6247.0,273.0,-4054.0,380.3,4753.0,154.0,6,S,1B,3413
2020-10-26 10:00:27.711993856,69.1117,-49.4604,8858.0,51.0,-5794.0,29.8,6701.0,62.6,5,S,1A,3413
2022-09-06 15:28:09.220826880,69.1117,-49.4604,7952.0,20.0,-5465.0,18.1,5776.0,21.8,20,S,2B,3413
2011-06-01 14:54:12.201776128,69.1117,-49.4604,6355.0,143.0,-4461.0,149.7,4525.0,135.3,17,L,7,3413
1985-12-03 14:22:07.625272000,69.1117,-49.4604,862.0,24.0,-861.0,24.2,36.0,22.2,255,L,5,3413
2022-07-06 03:28:20.220702976,69.1117,-49.4604,7621.0,71.0,-5173.0,69.0,5596.0,71.9,4,S,2A,3413
2020-05-03 09:51:57.003917056,69.1117,-49.4604,6345.0,35.0,-4326.0,19.2,4642.0,44.2,12,S,1B,3413
2018-07-01 03:10:25.180618240,69.1117,-49.4604,5544.0,44.0,-3970.0,33.9,3870.0,53.3,25,S,2A,3413
2020-09-06 03:18:40.200902912,69.1117,-49.4604,8387.0,109.0,-5513.0,81.2,6321.0,126.6,5,S,2B,3413
2020-04-18 20:46:37.932713984,69.1117,-49.4604,6268.0,53.0,-4398.0,30.2,4465.0,68.3,12,S,1B,3413
2019-12-14 09:52:11.667470080,69.1117,-49.4604,6873.0,498.0,-4803.0,693.1,4916.0,159.9,5,S,1A,3413
2019-06-11 03:08:40.190607872,69.1117,-49.4604,7303.0,58.0,-5019.0,56.0,5304.0,59.2,5,S,2B,3413
2022-08-29 15:19:51.220818944,69.1117,-49.4604,8210.0,30.0,-5640.0,26.7,5966.0,32.8,20,S,2A,3413
1997-10-15 14:39:03.219441024,69.1117,-49.4604,787.0,12.0,-784.0,12.4,-64.0,12.2,352,L,5,3413
2020-12-25 10:00:25.904861952,69.1117,-49.4604,8189.0,153.0,-5221.0,99.2,6309.0,181.0,5,S,1A,3413
2018-08-08 15:28:04.180728832,69.1117,-49.4604,6064.0,23.0,-4259.0,19.7,4317.0,25.3,19,S,2B,3413
1993-04-05 14:16:42.974836992,69.1117,-49.4604,3128.0,191.0,-2090.0,212.4,2327.0,171.4,16,L,5,3413
2019-08-20 15:19:11.190814976,69.1117,-49.4604,7727.0,29.0,-5335.0,27.7,5590.0,30.7,10,S,2A,3413
2019-10-22 03:22:30.191014144,69.1117,-49.4604,7385.0,57.0,-5040.0,42.3,5398.0,67.9,15,S,2A,3413
2021-04-28 15:09:11.210423040,69.1117,-49.4604,7854.0,230.0,-5188.0,127.8,5897.0,285.1,10,S,2A,3413
2021-03-17 20:47:03.749837056,69.1117,-49.4604,7879.0,405.0,-5204.0,605.7,5916.0,88.1,6,S,1B,3413
2019-07-22 10:00:17.642432000,69.1117,-49.4604,8032.0,63.0,-5340.0,35.7,6000.0,77.6,6,S,1B,3413
2017-01-04 15:09:11.660905984,69.1117,-49.4604,355.0,5.0,-342.0,5.1,-97.0,7.1,239,S,2A,3413
2018-01-25 03:19:40.170928896,69.1117,-49.4604,368.0,7.0,-362.0,6.5,-68.0,10.4,234,S,2B,3413
2019-05-07 03:08:45.190503936,69.1117,-49.4604,6196.0,94.0,-4225.0,82.0,4532.0,102.5,4,S,2A,3413
2021-02-27 20:47:03.664794112,69.1117,-49.4604,8421.0,439.0,-5587.0,656.5,6301.0,71.9,5,S,1A,3413
2017-02-08 09:59:45.341313024,69.1117,-49.4604,6738.0,90.0,-4646.0,83.9,4880.0,95.4,5,S,1A,3413
2017-10-03 09:59:41.599174912,69.1117,-49.4604,7691.0,235.0,-5250.0,335.6,5620.0,74.0,12,S,1B,3413
2021-09-06 10:00:47.886205952,69.1117,-49.4604,9569.0,58.0,-6444.0,39.7,7074.0,69.8,12,S,1A,3413
2020-07-14 20:47:03.633894656,69.1117,-49.4604,9302.0,80.0,-6093.0,40.8,7029.0,100.1,5,S,1A,3413
1992-07-26 14:16:17.579772032,69.1117,-49.4604,3500.0,317.0,-2412.0,378.0,2536.0,248.2,7,L,5,3413
2018-06-10 09:51:53.544638720,69.1117,-49.4604,5990.0,82.0,-3954.0,72.0,4500.0,89.1,5,S,1A,3413
1988-12-19 14:24:11.147852032,69.1117,-49.4604,820.0,17.0,-819.0,16.8,40.0,16.4,271,L,5,3413
2022-01-24 15:28:59.211001088,69.1117,-49.4604,347.0,7.0,-337.0,6.2,-83.0,10.7,229,S,2B,3413
2019-02-14 03:18:50.180914176,69.1117,-49.4604,462.0,1.0,-453.0,1.4,-94.0,1.9,305,S,2B,3413
1985-04-22 14:30:52.080955072,69.1117,-49.4604,3402.0,297.0,-2365.0,249.6,2444.0,336.0,15,L,5,3413
2019-02-02 03:28:40.180901632,69.1117,-49.4604,460.0,2.0,-449.0,1.9,-99.0,2.3,304,S,2A,3413
1997-12-27 14:35:12.808436992,69.1117,-49.4604,927.0,36.0,-927.0,35.6,11.0,32.0,224,L,5,3413
2019-10-14 03:11:30.191001088,69.1117,-49.4604,7332.0,56.0,-5076.0,31.4,5291.0,71.3,25,S,2A,3413
2022-04-06 15:17:59.220326912,69.1117,-49.4604,6561.0,60.0,-4474.0,35.3,4799.0,75.1,20,S,2B,3413
2017-01-25 20:46:38.646450688,69.1117,-49.4604,7500.0,312.0,-5405.0,420.9,5199.0,103.2,6,S,1B,3413
2018-03-13 15:20:36.171013888,69.1117,-49.4604,451.0,3.0,-439.0,2.8,-104.0,4.5,299,S,2A,3413
2019-08-10 15:19:11.190804992,69.1117,-49.4604,7378.0,27.0,-5008.0,26.7,5418.0,26.4,10,S,2A,3413
1995-04-27 14:02:50.759468928,69.1117,-49.4604,3609.0,198.0,-2561.0,173.6,2544.0,219.8,15,L,5,3413
2019-09-14 15:18:39.190908928,69.1117,-49.4604,7701.0,70.0,-5212.0,50.6,5669.0,83.3,10,S,2B,3413
1991-06-01 14:29:30.597086976,69.1117,-49.4604,3716.0,383.0,-2654.0,345.9,2601.0,417.2,16,L,5,3413
2021-09-07 09:52:09.894815232,69.1117,-49.4604,9615.0,51.0,-6543.0,29.3,7045.0,64.3,12,S,1B,3413
2019-01-29 15:07:59.180822016,69.1117,-49.4604,477.0,1.0,-466.0,1.0,-104.0,1.2,320,S,2B,3413
2021-09-09 03:28:40.210900992,69.1117,-49.4604,9387.0,56.0,-6289.0,34.2,6969.0,69.0,15,S,2B,3413
2016-10-15 20:46:42.237325056,69.1117,-49.4604,8590.0,279.0,-5835.0,399.4,6304.0,91.2,5,S,1A,3413
2021-09-14 03:29:10.210900992,69.1117,-49.4604,9334.0,40.0,-6215.0,25.3,6964.0,49.3,25,S,2B,3413
2016-07-13 15:09:13.660708096,69.1117,-49.4604,9461.0,25.0,-6312.0,22.3,7048.0,27.3,10,S,2A,3413
2020-07-19 10:00:08.583140096,69.1117,-49.4604,9752.0,35.0,-6570.0,19.7,7207.0,43.6,12,S,1B,3413
2018-08-13 03:19:55.180805120,69.1117,-49.4604,6308.0,28.0,-4343.0,27.2,4575.0,28.4,14,S,2B,3413
2021-03-08 03:30:30.210223104,69.1117,-49.4604,7437.0,23.0,-5254.0,12.3,5264.0,30.2,24,S,2B,3413
2019-03-24 03:30:40.181021952,69.1117,-49.4604,468.0,3.0,-458.0,2.6,-96.0,4.1,304,S,2A,3413
2017-12-01 03:19:10.170731008,69.1117,-49.4604,370.0,4.0,-357.0,4.0,-95.0,5.8,245,S,2B,3413
2019-01-15 20:46:52.628410112,69.1117,-49.4604,6087.0,282.0,-4317.0,379.8,4291.0,118.3,6,S,1B,3413
2021-10-05 15:10:09.210925056,69.1117,-49.4604,8946.0,63.0,-6023.0,41.0,6615.0,77.3,20,S,2B,3413
2021-10-15 10:00:33.520871936,69.1117,-49.4604,8992.0,347.0,-6040.0,499.2,6662.0,118.3,6,S,1B,3413
2020-06-25 15:18:09.200614912,69.1117,-49.4604,7801.0,46.0,-5464.0,30.3,5568.0,57.9,20,S,2B,3413
2022-07-01 03:28:20.220627968,69.1117,-49.4604,7587.0,87.0,-5128.0,91.2,5591.0,84.2,5,S,2B,3413
2018-11-06 03:19:25.180706048,69.1117,-49.4604,378.0,4.0,-370.0,3.9,-77.0,7.9,245,S,2B,3413
2017-04-07 20:46:39.289149952,69.1117,-49.4604,6636.0,223.0,-4211.0,336.6,5129.0,82.7,6,S,1B,3413
2019-08-28 09:52:11.248762880,69.1117,-49.4604,7958.0,29.0,-5390.0,15.1,5854.0,37.4,5,S,1A,3413
2020-02-26 03:10:55.191025920,69.1117,-49.4604,410.0,4.0,-400.0,3.5,-91.0,6.9,244,S,2B,3413
2020-05-24 20:46:39.824518912,69.1117,-49.4604,6763.0,25.0,-4646.0,13.5,4915.0,31.8,12,S,1B,3413
1992-10-01 14:29:48.444449024,69.1117,-49.4604,819.0,17.0,-818.0,17.3,-44.0,23.1,319,L,5,3413
2016-06-11 15:19:17.160601088,69.1117,-49.4604,8128.0,48.0,-5476.0,38.8,6007.0,54.3,19,S,2A,3413
2021-07-15 03:08:35.210711808,69.1117,-49.4604,10954.0,39.0,-7351.0,39.7,8122.0,37.8,4,S,2A,3413
1988-03-29 14:30:39.880374016,69.1117,-49.4604,4009.0,1224.0,-2385.0,1410.3,3223.0,1109.5,16,L,5,3413
2021-06-17 10:00:28.082468352,69.1117,-49.4604,10755.0,40.0,-7132.0,23.6,8050.0,48.7,6,S,1B,3413
2019-05-27 09:52:19.749582080,69.1117,-49.4604,6625.0,36.0,-4506.0,33.5,4856.0,37.7,12,S,1A,3413
1991-10-01 14:17:23.806464000,69.1117,-49.4604,767.0,12.0,-766.0,12.0,-38.0,13.0,352,L,5,3413
1992-04-05 02:27:44.149366016,69.1117,-49.4604,2978.0,102.0,-2306.0,106.5,1885.0,93.6,39,L,5,3413
2022-06-21 03:28:15.220608000,69.1117,-49.4604,6775.0,65.0,-4823.0,44.6,4758.0,80.4,25,S,2B,3413
2019-06-17 03:28:45.190608896,69.1117,-49.4604,7085.0,24.0,-4952.0,22.2,5067.0,25.2,14,S,2A,3413
2020-09-27 20:47:28.352271872,69.1117,-49.4604,8970.0,47.0,-6040.0,26.0,6632.0,59.4,12,S,1A,3413
2016-11-08 20:46:42.205255680,69.1117,-49.4604,8189.0,234.0,-5415.0,299.4,6143.0,167.1,5,S,1A,3413
2020-10-24 20:47:07.570316032,69.1117,-49.4604,8750.0,69.0,-5930.0,35.9,6434.0,87.1,6,S,1B,3413
1990-05-31 14:14:37.757051008,69.1117,-49.4604,3549.0,175.0,-2518.0,139.2,2501.0,205.0,15,L,5,3413
2022-05-21 03:08:50.220507904,69.1117,-49.4604,6472.0,37.0,-4498.0,27.3,4654.0,44.0,25,S,2A,3413
2018-09-17 03:18:50.180914176,69.1117,-49.4604,7035.0,60.0,-4756.0,49.5,5185.0,67.7,5,S,2B,3413
1987-08-18 14:26:44.767344000,69.1117,-49.4604,3157.0,114.0,-2355.0,121.3,2102.0,104.2,30,L,5,3413
2020-01-13 09:52:10.360921856,69.1117,-49.4604,6444.0,566.0,-4592.0,777.4,4521.0,162.7,6,S,1B,3413
2017-09-07 09:51:57.326682624,69.1117,-49.4604,7800.0,537.0,-5361.0,771.8,5666.0,111.7,5,S,1A,3413
2020-02-24 09:52:09.232199936,69.1117,-49.4604,5847.0,39.0,-3581.0,19.7,4622.0,47.3,5,S,1A,3413
1992-04-06 02:21:34.766850048,69.1117,-49.4604,3165.0,221.0,-2256.0,245.7,2220.0,192.2,23,L,5,3413
2021-08-27 15:29:11.210817024,69.1117,-49.4604,9366.0,16.0,-6288.0,12.5,6942.0,19.0,20,S,2A,3413
2019-05-03 20:46:53.192833024,69.1117,-49.4604,6340.0,90.0,-4225.0,53.2,4727.0,111.6,6,S,1B,3413
2020-06-15 03:08:40.200612096,69.1117,-49.4604,7651.0,333.0,-5169.0,151.3,5641.0,430.5,5,S,2B,3413
2021-03-05 20:47:03.668550912,69.1117,-49.4604,8020.0,34.0,-5383.0,20.6,5944.0,42.3,6,S,1B,3413
2021-08-25 03:28:40.210817024,69.1117,-49.4604,9465.0,18.0,-6379.0,14.5,6993.0,20.1,14,S,2A,3413
1995-04-10 14:09:46.105941120,69.1117,-49.4604,4009.0,204.0,-3069.0,211.5,2579.0,192.6,17,L,5,3413
2017-12-24 03:28:40.170728960,69.1117,-49.4604,434.0,5.0,-424.0,4.9,-93.0,6.1,294,S,2A,3413
2022-07-18 15:28:19.220708096,69.1117,-49.4604,7617.0,26.0,-5212.0,17.1,5554.0,32.0,20,S,2B,3413
2018-05-28 10:00:02.636221952,69.1117,-49.4604,5944.0,110.0,-3933.0,82.0,4457.0,127.6,6,S,1B,3413
2020-01-18 03:28:40.190916864,69.1117,-49.4604,404.0,6.0,-394.0,6.1,-90.0,10.2,244,S,2A,3413
2002-06-24 14:49:05.047774976,69.1117,-49.4604,5169.0,124.0,-3781.0,141.1,3524.0,101.0,14,L,7,3413
2018-11-18 15:20:01.180730880,69.1117,-49.4604,400.0,4.0,-397.0,4.3,-45.0,5.6,220,S,2A,3413
2018-07-31 15:19:11.180720896,69.1117,-49.4604,5910.0,14.0,-4156.0,11.2,4202.0,16.0,20,S,2A,3413
2020-08-31 20:47:06.551510016,69.1117,-49.4604,8937.0,74.0,-5956.0,39.1,6663.0,92.3,5,S,1A,3413
2018-05-05 15:29:09.180430080,69.1117,-49.4604,5729.0,43.0,-3942.0,32.4,4157.0,51.2,10,S,2B,3413
2021-07-17 10:00:29.810790912,69.1117,-49.4604,10933.0,30.0,-7342.0,18.3,8100.0,37.2,5,S,1A,3413
1988-07-28 14:25:10.137273984,69.1117,-49.4604,3431.0,90.0,-2519.0,90.5,2329.0,88.9,16,L,5,3413
2017-12-04 03:29:05.170808064,69.1117,-49.4604,374.0,4.0,-366.0,3.6,-80.0,6.2,234,S,2A,3413
2018-12-24 03:28:45.180719104,69.1117,-49.4604,467.0,1.0,-457.0,1.4,-95.0,1.9,315,S,2B,3413
2022-09-24 03:29:30.220915968,69.1117,-49.4604,7784.0,28.0,-5301.0,27.0,5701.0,29.4,15,S,2B,3413
2020-12-01 10:00:26.927518976,69.1117,-49.4604,7792.0,533.0,-5184.0,782.4,5817.0,156.1,5,S,1A,3413
2019-06-20 09:52:20.899172096,69.1117,-49.4604,7552.0,22.0,-5159.0,10.8,5516.0,28.8,12,S,1A,3413
2018-10-04 15:20:56.180919040,69.1117,-49.4604,6379.0,30.0,-4596.0,20.8,4424.0,36.7,30,S,2A,3413
2017-10-10 03:31:30.170927104,69.1117,-49.4604,6700.0,59.0,-4840.0,40.9,4632.0,74.5,25,S,2A,3413
