mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2009-03-18 08:48:31.738812928,61.1804,-146.9751,3560.0,51.0,-1180.0,47.2,3359.0,51.1,40,L,7,3413
2001-11-01 20:56:00.273625984,61.1804,-146.9751,2496.0,111.0,-741.0,197.8,2384.0,98.1,16,L,7,3413
2021-07-16 09:25:25.201016064,61.1804,-146.9751,32.0,4.0,-18.0,4.5,-26.0,3.2,544,S,2A,3413
2017-02-22 03:19:27.686357248,61.1804,-146.9751,3712.0,32.0,-1435.0,29.1,3424.0,33.0,36,S,1B,3413
2019-12-07 16:13:19.645705728,61.1804,-146.9751,4485.0,95.0,-1724.0,91.5,4140.0,95.8,11,S,1A,3413
2007-07-31 20:48:51.073157120,61.1804,-146.9751,1992.0,34.0,-736.0,44.7,1851.0,31.8,95,L,5,3413
2018-06-11 03:19:38.094326016,61.1804,-146.9751,2556.0,48.0,-1150.0,41.0,2282.0,50.2,24,S,1B,3413
2019-07-29 09:15:15.190626048,61.1804,-146.9751,1873.0,17.0,-798.0,26.9,1695.0,14.5,64,S,2B,3413
1994-09-05 20:12:04.312371968,61.1804,-146.9751,1208.0,145.0,-343.0,134.8,1158.0,146.3,15,L,5,3413
2000-07-18 20:52:52.337598976,61.1804,-146.9751,2177.0,41.0,-774.0,55.4,2035.0,38.7,47,L,7,3413
2019-07-02 09:25:25.190603776,61.1804,-146.9751,2604.0,22.0,-1046.0,28.2,2384.0,20.5,55,S,2A,3413
2018-09-09 21:15:11.180903936,61.1804,-146.9751,675.0,23.0,-280.0,28.3,614.0,22.3,10,S,2A,3413
2018-04-08 20:56:07.543512064,61.1804,-146.9751,3640.0,127.0,-1440.0,216.6,3343.0,102.6,15,L,7,3413
2010-10-10 20:53:50.643450112,61.1804,-146.9751,2486.0,65.0,-797.0,78.7,2355.0,63.8,32,L,7,3413
2021-07-13 09:15:15.201012992,61.1804,-146.9751,19.0,4.0,15.0,4.0,12.0,4.4,544,S,2A,3413
2002-05-01 08:53:18.450874112,61.1804,-146.9751,2829.0,73.0,-1020.0,100.9,2639.0,67.9,39,L,7,3413
2017-07-04 03:19:33.105840896,61.1804,-146.9751,2419.0,24.0,-1018.0,21.8,2194.0,24.7,36,S,1B,3413
2012-05-05 08:52:50.562924032,61.1804,-146.9751,3490.0,94.0,-1287.0,89.8,3244.0,95.2,24,L,7,3413
2019-04-13 03:19:41.567294976,61.1804,-146.9751,4381.0,70.0,-1726.0,60.9,4027.0,72.0,12,S,1B,3413
2018-02-26 21:16:09.180200960,61.1804,-146.9751,4259.0,24.0,-1681.0,43.4,3913.0,18.2,49,S,2B,3413
2004-08-22 20:44:40.943866880,61.1804,-146.9751,1426.0,156.0,-498.0,117.3,1336.0,160.5,16,L,5,3413
2018-09-17 09:15:10.180903936,61.1804,-146.9751,732.0,20.0,-334.0,28.8,651.0,16.5,24,S,2A,3413
2002-04-24 08:47:07.093504000,61.1804,-146.9751,2665.0,69.0,-1006.0,84.9,2468.0,65.9,39,L,7,3413
2003-06-21 08:53:07.322040064,61.1804,-146.9751,2514.0,26.0,-854.0,23.7,2364.0,25.9,88,L,7,3413
2000-08-03 20:52:35.868242048,61.1804,-146.9751,1966.0,115.0,-670.0,125.6,1848.0,113.0,15,L,7,3413
2019-09-10 03:19:49.464354048,61.1804,-146.9751,1368.0,21.0,-707.0,18.9,1172.0,21.4,48,S,1B,3413
2004-07-01 08:53:32.920916992,61.1804,-146.9751,1610.0,77.0,-751.0,64.0,1424.0,80.2,23,L,7,3413
2019-05-03 09:25:25.190330624,61.1804,-146.9751,4733.0,19.0,-1838.0,27.5,4361.0,16.5,64,S,2B,3413
2019-10-27 09:16:15.191013632,61.1804,-146.9751,2680.0,25.0,-1171.0,32.7,2410.0,22.8,25,S,2B,3413
2004-09-23 20:45:26.867380096,61.1804,-146.9751,1404.0,65.0,-509.0,72.1,1308.0,64.4,48,L,5,3413
2020-07-10 21:15:14.191013888,61.1804,-146.9751,18.0,4.0,14.0,3.9,12.0,4.5,539,S,2B,3413
2018-02-17 09:26:05.180204288,61.1804,-146.9751,4202.0,24.0,-1638.0,39.4,3870.0,19.8,24,S,2B,3413
2004-08-22 20:50:21.553652992,61.1804,-146.9751,1426.0,19.0,-551.0,28.1,1315.0,17.2,127,L,7,3413
2019-03-06 21:25:41.190213888,61.1804,-146.9751,4997.0,24.0,-2026.0,41.1,4567.0,18.5,39,S,2A,3413
2017-04-02 21:15:16.170221056,61.1804,-146.9751,4043.0,20.0,-1562.0,33.5,3729.0,16.1,80,S,2A,3413
2001-11-18 20:50:08.499677952,61.1804,-146.9751,2614.0,24.0,-903.0,54.5,2453.0,15.9,128,L,7,3413
2018-10-04 21:15:51.180903936,61.1804,-146.9751,892.0,20.0,-384.0,30.5,806.0,16.6,60,S,2A,3413
2007-04-26 20:45:42.526714880,61.1804,-146.9751,2896.0,45.0,-952.0,71.6,2735.0,41.1,47,L,7,3413
2019-08-23 21:25:29.190818048,61.1804,-146.9751,1416.0,26.0,-595.0,30.4,1284.0,24.6,10,S,2B,3413
2019-06-24 09:15:20.190620928,61.1804,-146.9751,3077.0,70.0,-1234.0,66.1,2819.0,70.7,4,S,2A,3413
2018-02-26 21:16:09.180200960,61.1804,-146.9751,4250.0,21.0,-1674.0,39.3,3906.0,14.7,49,S,2B,3413
1997-08-20 20:26:51.396241024,61.1804,-146.9751,1040.0,29.0,-424.0,34.6,950.0,27.9,96,L,5,3413
2018-09-10 09:25:15.180901888,61.1804,-146.9751,576.0,29.0,-225.0,32.0,530.0,28.4,15,S,2B,3413
2015-03-17 03:19:36.949726976,61.1804,-146.9751,3156.0,52.0,-1099.0,48.1,2958.0,52.0,24,S,1A,3413
2018-06-29 09:15:10.180605952,61.1804,-146.9751,1978.0,23.0,-765.0,32.0,1824.0,20.9,44,S,2A,3413
2018-04-08 09:25:20.180331008,61.1804,-146.9751,3710.0,209.0,-1480.0,199.5,3402.0,211.2,14,S,2A,3413
2018-09-05 09:25:25.180719104,61.1804,-146.9751,1006.0,14.0,-474.0,20.3,888.0,11.1,95,S,2A,3413
2018-08-08 09:15:10.180701184,61.1804,-146.9751,1144.0,15.0,-481.0,21.9,1038.0,13.6,75,S,2B,3413
2007-06-13 20:45:32.291461888,61.1804,-146.9751,2988.0,100.0,-771.0,134.8,2886.0,96.7,15,L,7,3413
2020-07-23 09:15:20.200715008,61.1804,-146.9751,3446.0,30.0,-1657.0,30.4,3022.0,29.6,14,S,2A,3413
1996-05-05 20:05:47.888449024,61.1804,-146.9751,1862.0,89.0,-568.0,128.0,1773.0,83.6,48,L,5,3413
2009-06-18 20:43:39.363145984,61.1804,-146.9751,2733.0,86.0,-926.0,94.2,2571.0,84.4,32,L,5,3413
1986-08-26 08:19:38.529348992,61.1804,-146.9751,401.0,123.0,-383.0,126.9,118.0,75.4,39,L,5,3413
2019-08-08 09:15:20.190701056,61.1804,-146.9751,1777.0,18.0,-784.0,26.4,1594.0,14.6,74,S,2A,3413
2002-01-20 20:56:13.835847936,61.1804,-146.9751,2913.0,12.0,-988.0,16.8,2740.0,11.2,144,L,7,3413
2011-04-16 08:58:08.635922944,61.1804,-146.9751,3951.0,47.0,-1353.0,48.1,3713.0,47.0,40,L,7,3413
2002-04-20 20:44:02.248060032,61.1804,-146.9751,2845.0,26.0,-964.0,42.2,2677.0,23.7,95,L,7,3413
2018-12-26 09:15:15.180407040,61.1804,-146.9751,5.0,2.0,4.0,2.2,2.0,2.2,525,S,2A,3413
2019-08-13 21:25:29.190808320,61.1804,-146.9751,1680.0,23.0,-741.0,25.2,1508.0,22.2,10,S,2B,3413
2018-04-18 03:19:35.238249984,61.1804,-146.9751,3570.0,76.0,-1408.0,72.1,3280.0,76.5,12,S,1B,3413
2019-05-20 09:16:10.180903936,61.1804,-146.9751,7.0,3.0,2.0,5.2,7.0,3.0,515,S,2A,3413
2019-06-19 21:25:29.190608896,61.1804,-146.9751,3112.0,46.0,-1239.0,53.9,2855.0,43.8,20,S,2B,3413
2018-06-27 09:25:20.180603904,61.1804,-146.9751,2061.0,26.0,-797.0,37.7,1901.0,23.8,45,S,2B,3413
2018-10-09 21:15:51.180913920,61.1804,-146.9751,948.0,22.0,-396.0,31.3,861.0,19.8,50,S,2A,3413
2019-07-18 03:19:46.630766080,61.1804,-146.9751,1566.0,20.0,-665.0,18.1,1418.0,20.5,36,S,1B,3413
2019-04-23 16:13:11.970788096,61.1804,-146.9751,4386.0,89.0,-1989.0,87.8,3909.0,89.7,12,S,1A,3413
2009-04-14 20:51:45.055802112,61.1804,-146.9751,3601.0,44.0,-1225.0,39.3,3386.0,44.1,64,L,7,3413
2020-07-23 21:25:31.200718080,61.1804,-146.9751,3430.0,26.0,-1590.0,28.5,3039.0,25.0,10,S,2A,3413
2004-09-03 08:48:04.786350080,61.1804,-146.9751,1450.0,111.0,-363.0,101.2,1404.0,111.9,24,L,5,3413
2004-08-30 20:44:51.677238016,61.1804,-146.9751,1400.0,34.0,-536.0,45.1,1293.0,31.2,96,L,5,3413
2016-09-09 20:57:59.166660096,61.1804,-146.9751,1027.0,118.0,-461.0,86.2,918.0,125.3,16,L,7,3413
2015-08-05 21:01:14.870066176,61.1804,-146.9751,1662.0,25.0,-690.0,28.9,1512.0,23.7,96,L,7,3413
2021-07-18 21:26:41.201114880,61.1804,-146.9751,32.0,4.0,-17.0,5.3,-27.0,3.9,489,S,2A,3413
2017-12-21 09:17:10.171108096,61.1804,-146.9751,3802.0,11.0,-1521.0,14.5,3484.0,9.8,84,S,2A,3413
2017-04-02 21:15:16.170221056,61.1804,-146.9751,4040.0,22.0,-1556.0,38.8,3729.0,17.3,80,S,2A,3413
2021-07-28 21:26:36.201114624,61.1804,-146.9751,33.0,5.0,-19.0,6.0,-27.0,3.9,509,S,2A,3413
2019-10-04 03:19:50.100788992,61.1804,-146.9751,1604.0,26.0,-817.0,24.2,1381.0,26.1,48,S,1B,3413
2019-09-10 09:25:30.190808064,61.1804,-146.9751,1652.0,18.0,-723.0,24.5,1486.0,15.7,65,S,2B,3413
2017-08-27 03:19:35.801814016,61.1804,-146.9751,1388.0,32.0,-573.0,28.9,1264.0,33.0,24,S,1B,3413
2020-01-20 09:15:20.190426880,61.1804,-146.9751,5.0,2.0,-2.0,3.5,5.0,2.3,535,S,2B,3413
2017-05-17 03:19:30.281085184,61.1804,-146.9751,3576.0,38.0,-1397.0,28.5,3292.0,39.4,36,S,1B,3413
2020-07-21 09:25:30.200718080,61.1804,-146.9751,3782.0,55.0,-1802.0,54.0,3326.0,55.4,4,S,2A,3413
2020-06-25 21:15:14.191013888,61.1804,-146.9751,12.0,2.0,5.0,2.9,11.0,2.0,509,S,2B,3413
2002-04-08 08:47:08.744279040,61.1804,-146.9751,2649.0,57.0,-1010.0,55.1,2449.0,57.7,39,L,7,3413
2004-07-18 08:40:39.934169984,61.1804,-146.9751,1401.0,52.0,-647.0,57.8,1243.0,50.0,55,L,5,3413
2007-05-24 08:48:44.569614080,61.1804,-146.9751,2980.0,39.0,-1060.0,50.2,2785.0,36.7,71,L,7,3413
2018-06-11 03:19:38.190144000,61.1804,-146.9751,2440.0,37.0,-994.0,25.3,2228.0,38.9,48,S,1B,3413
2018-09-04 21:15:51.180706048,61.1804,-146.9751,1031.0,13.0,-473.0,20.1,917.0,9.5,120,S,2A,3413
2019-06-01 21:16:09.180929024,61.1804,-146.9751,11.0,3.0,5.0,4.2,10.0,2.9,490,S,2B,3413
2021-06-08 09:16:15.201012992,61.1804,-146.9751,30.0,5.0,22.0,4.3,20.0,4.8,475,S,2A,3413
1986-11-01 20:20:25.014048000,61.1804,-146.9751,503.0,99.0,-112.0,95.4,490.0,99.1,31,L,5,3413
2015-09-07 20:55:09.408616192,61.1804,-146.9751,1445.0,50.0,-458.0,52.2,1370.0,49.8,48,L,7,3413
2018-11-14 03:19:43.741761024,61.1804,-146.9751,1242.0,28.0,-558.0,23.9,1110.0,28.6,47,S,1B,3413
2004-07-26 08:40:54.507760000,61.1804,-146.9751,1695.0,111.0,-459.0,93.7,1632.0,112.7,24,L,5,3413
2021-07-06 09:25:30.201020928,61.1804,-146.9751,28.0,3.0,-16.0,3.8,-23.0,3.3,515,S,2B,3413
2020-03-14 03:19:47.143358976,61.1804,-146.9751,4678.0,77.0,-2323.0,67.0,4060.0,79.8,12,S,1B,3413
2018-05-07 21:15:09.180411904,61.1804,-146.9751,3738.0,20.0,-1491.0,28.8,3428.0,17.2,50,S,2B,3413
2003-06-21 08:53:09.715294976,61.1804,-146.9751,2649.0,35.0,-875.0,36.0,2500.0,35.4,56,L,7,3413
2019-08-21 09:25:30.190629376,61.1804,-146.9751,1773.0,13.0,-806.0,19.0,1579.0,10.9,105,S,2B,3413
2019-05-13 09:26:35.180827904,61.1804,-146.9751,14.0,40.0,-1.0,62.6,14.0,40.3,515,S,2A,3413
2017-09-22 09:16:10.170804992,61.1804,-146.9751,1226.0,15.0,-535.0,24.4,1103.0,11.2,95,S,2B,3413
2014-09-11 20:59:19.035752960,61.1804,-146.9751,1119.0,41.0,-457.0,34.2,1022.0,42.4,80,L,7,3413
2018-07-14 09:15:10.180521984,61.1804,-146.9751,1802.0,14.0,-791.0,17.5,1620.0,12.9,105,S,2B,3413
2020-08-02 09:16:10.191108096,61.1804,-146.9751,25.0,4.0,17.0,4.9,18.0,2.9,534,S,2A,3413
2014-05-06 20:58:43.605129984,61.1804,-146.9751,3204.0,219.0,-966.0,175.6,3055.0,223.1,16,L,7,3413
2004-08-03 08:47:14.772384000,61.1804,-146.9751,1293.0,45.0,-579.0,41.9,1157.0,45.5,39,L,7,3413
2004-05-27 20:36:11.255085056,61.1804,-146.9751,2479.0,162.0,-962.0,152.0,2285.0,163.8,16,L,5,3413
2018-03-08 21:16:09.180200960,61.1804,-146.9751,4191.0,19.0,-1656.0,36.3,3849.0,13.0,69,S,2B,3413
2016-09-04 21:15:29.660716032,61.1804,-146.9751,1163.0,13.0,-507.0,20.8,1047.0,10.1,100,S,2A,3413
2002-07-16 20:49:47.111532160,61.1804,-146.9751,2044.0,70.0,-751.0,67.6,1901.0,70.8,31,L,7,3413
2021-09-08 21:15:59.210204928,61.1804,-146.9751,37.0,5.0,22.0,6.4,30.0,3.1,429,S,2B,3413
2009-04-10 08:54:50.992560128,61.1804,-146.9751,3396.0,70.0,-1219.0,83.7,3170.0,67.4,40,L,7,3413
2018-04-02 21:15:09.180323072,61.1804,-146.9751,3731.0,21.0,-1479.0,31.4,3426.0,18.8,20,S,2B,3413
2018-07-24 21:25:14.180613888,61.1804,-146.9751,1402.0,13.0,-626.0,19.5,1255.0,10.5,79,S,2B,3413
2004-09-20 08:42:16.041373056,61.1804,-146.9751,1314.0,54.0,-562.0,62.3,1187.0,52.1,55,L,5,3413
2021-09-18 21:16:24.210126080,61.1804,-146.9751,31.0,7.0,25.0,7.7,19.0,5.0,469,S,2B,3413
2019-07-14 09:15:20.190620928,61.1804,-146.9751,2069.0,23.0,-860.0,34.4,1882.0,20.0,44,S,2A,3413
2005-10-12 20:49:35.859955968,61.1804,-146.9751,1551.0,76.0,-552.0,82.4,1450.0,74.9,48,L,5,3413
2018-12-12 16:13:13.043834880,61.1804,-146.9751,2500.0,104.0,-930.0,99.1,2320.0,104.3,11,S,1A,3413
2003-04-14 20:50:11.263810048,61.1804,-146.9751,2722.0,99.0,-857.0,111.1,2583.0,98.0,32,L,7,3413
2019-03-30 16:13:11.190049024,61.1804,-146.9751,4277.0,109.0,-1930.0,99.5,3817.0,111.8,12,S,1A,3413
2020-08-05 09:25:30.200722944,61.1804,-146.9751,3218.0,15.0,-1552.0,18.4,2819.0,13.5,25,S,2B,3413
2020-10-19 09:25:30.201016064,61.1804,-146.9751,2771.0,70.0,-1425.0,87.2,2377.0,62.0,4,S,2A,3413
2018-08-18 09:15:10.180706048,61.1804,-146.9751,1034.0,15.0,-475.0,23.0,918.0,11.6,84,S,2A,3413
2007-03-25 20:45:46.533444096,61.1804,-146.9751,2748.0,50.0,-928.0,80.1,2587.0,44.3,48,L,7,3413
2018-06-12 09:25:20.180608768,61.1804,-146.9751,3155.0,84.0,-1214.0,83.0,2911.0,83.6,4,S,2A,3413
2019-07-04 21:25:29.190608896,61.1804,-146.9751,2407.0,26.0,-963.0,32.1,2207.0,25.0,50,S,2B,3413
2018-08-13 09:15:10.180720896,61.1804,-146.9751,1067.0,19.0,-430.0,26.8,976.0,17.1,45,S,2B,3413
2020-10-26 21:25:59.201020928,61.1804,-146.9751,3263.0,45.0,-1652.0,56.7,2814.0,40.5,10,S,2B,3413
2018-04-27 21:15:09.180323072,61.1804,-146.9751,3841.0,18.0,-1514.0,26.6,3530.0,15.5,70,S,2B,3413
2017-02-11 21:16:06.170201088,61.1804,-146.9751,4017.0,30.0,-1606.0,50.7,3682.0,23.9,19,S,2A,3413
2019-06-29 09:15:20.190620928,61.1804,-146.9751,2706.0,45.0,-1081.0,59.0,2481.0,41.7,14,S,2A,3413
2019-04-12 21:15:19.190328064,61.1804,-146.9751,4602.0,17.0,-1828.0,28.8,4224.0,14.3,30,S,2B,3413
1986-01-17 20:28:42.113170048,61.1804,-146.9751,1025.0,26.0,-381.0,26.7,951.0,25.5,127,L,5,3413
2007-05-28 20:45:34.308431872,61.1804,-146.9751,2982.0,117.0,-1165.0,118.1,2745.0,116.2,15,L,7,3413
2018-10-02 21:26:06.180827904,61.1804,-146.9751,880.0,16.0,-394.0,25.6,787.0,12.0,70,S,2A,3413
2009-07-07 08:53:13.702683904,61.1804,-146.9751,2442.0,51.0,-892.0,58.7,2273.0,49.2,55,L,5,3413
2006-04-22 20:51:32.311538944,61.1804,-146.9751,2568.0,36.0,-872.0,65.2,2415.0,30.3,63,L,7,3413
2020-04-04 09:15:10.200322048,61.1804,-146.9751,5215.0,26.0,-2209.0,37.9,4724.0,22.3,25,S,2B,3413
2019-02-18 03:19:41.049054976,61.1804,-146.9751,4526.0,50.0,-1904.0,41.8,4106.0,52.2,23,S,1B,3413
2000-11-23 20:51:48.150488960,61.1804,-146.9751,2735.0,146.0,-849.0,204.2,2600.0,138.7,16,L,7,3413
2013-06-28 20:56:58.912567040,61.1804,-146.9751,2470.0,47.0,-950.0,47.3,2280.0,46.9,63,L,7,3413
2019-01-25 03:19:41.562363648,61.1804,-146.9751,4466.0,45.0,-1881.0,40.3,4050.0,46.3,23,S,1B,3413
2017-09-12 09:15:10.170804992,61.1804,-146.9751,1238.0,15.0,-534.0,23.0,1117.0,11.9,75,S,2B,3413
2019-07-26 21:15:16.190620928,61.1804,-146.9751,1985.0,16.0,-845.0,25.6,1796.0,13.1,69,S,2A,3413
2004-07-28 20:56:31.880337024,61.1804,-146.9751,1435.0,51.0,-580.0,37.5,1313.0,52.9,31,L,7,3413
2018-04-22 21:15:09.180323072,61.1804,-146.9751,3839.0,19.0,-1514.0,29.3,3528.0,16.9,60,S,2B,3413
2002-08-06 08:46:32.170326016,61.1804,-146.9751,1780.0,53.0,-474.0,56.6,1716.0,52.3,40,L,7,3413
2004-09-20 08:42:18.405476992,61.1804,-146.9751,1427.0,168.0,-741.0,179.8,1219.0,162.9,23,L,5,3413
2019-07-17 09:25:25.190603776,61.1804,-146.9751,2333.0,17.0,-999.0,22.6,2108.0,15.5,85,S,2A,3413
2011-08-02 20:54:52.620994048,61.1804,-146.9751,2357.0,25.0,-891.0,26.3,2183.0,25.1,79,L,7,3413
2013-05-08 08:54:15.152152064,61.1804,-146.9751,3026.0,108.0,-999.0,95.9,2856.0,109.8,24,L,7,3413
2003-04-07 20:43:57.558496000,61.1804,-146.9751,2785.0,26.0,-958.0,38.3,2615.0,24.0,96,L,7,3413
2018-08-05 21:00:10.778993664,61.1804,-146.9751,1099.0,49.0,-472.0,37.6,993.0,51.2,47,L,7,3413
2020-02-27 09:25:40.200214016,61.1804,-146.9751,5292.0,25.0,-2205.0,36.8,4810.0,21.2,24,S,2B,3413
2002-06-02 08:53:09.805803008,61.1804,-146.9751,2609.0,31.0,-1018.0,35.6,2402.0,29.8,71,L,7,3413
2019-07-04 09:15:20.190701056,61.1804,-146.9751,2256.0,56.0,-966.0,68.1,2038.0,52.3,4,S,2A,3413
2019-07-21 21:15:19.190705920,61.1804,-146.9751,1680.0,19.0,-705.0,26.5,1525.0,16.9,30,S,2B,3413
2017-06-04 21:25:21.170504960,61.1804,-146.9751,3479.0,16.0,-1323.0,22.2,3217.0,15.2,60,S,2A,3413
2018-05-05 09:15:10.180401920,61.1804,-146.9751,3770.0,14.0,-1478.0,22.0,3468.0,12.2,65,S,2B,3413
2015-07-27 03:19:42.980017920,61.1804,-146.9751,1571.0,16.0,-672.0,16.0,1420.0,15.4,48,S,1A,3413
2018-04-22 21:15:09.180411904,61.1804,-146.9751,3650.0,30.0,-1414.0,40.4,3365.0,27.6,20,S,2B,3413
2018-07-19 09:15:10.180601088,61.1804,-146.9751,1635.0,13.0,-727.0,16.5,1465.0,12.4,95,S,2B,3413
2018-10-04 21:15:51.180903936,61.1804,-146.9751,895.0,20.0,-383.0,28.6,809.0,17.0,60,S,2A,3413
2019-07-14 09:15:20.190620928,61.1804,-146.9751,2073.0,19.0,-859.0,25.0,1887.0,17.6,44,S,2A,3413
2006-09-09 08:58:16.101761024,61.1804,-146.9751,1019.0,31.0,-353.0,38.4,956.0,29.4,88,L,5,3413
2018-12-24 16:13:12.334139648,61.1804,-146.9751,3282.0,94.0,-1639.0,90.7,2843.0,94.9,11,S,1A,3413
2002-03-18 20:50:15.171852928,61.1804,-146.9751,2871.0,28.0,-941.0,63.3,2713.0,19.8,111,L,7,3413
2019-03-13 21:15:14.190225920,61.1804,-146.9751,4786.0,22.0,-1914.0,34.1,4387.0,18.9,30,S,2B,3413
2010-04-21 08:56:44.636377088,61.1804,-146.9751,4789.0,106.0,-1277.0,114.5,4616.0,105.0,24,L,7,3413
2017-07-01 21:15:26.661004032,61.1804,-146.9751,6.0,3.0,4.0,3.4,5.0,1.9,540,S,2A,3413
2018-09-10 09:25:55.180719104,61.1804,-146.9751,991.0,14.0,-456.0,23.6,880.0,10.7,105,S,2A,3413
2004-08-15 20:38:18.871879040,61.1804,-146.9751,1369.0,145.0,-504.0,104.8,1273.0,150.8,16,L,5,3413
2019-01-31 03:19:41.335955968,61.1804,-146.9751,4704.0,77.0,-1823.0,73.2,4337.0,78.1,11,S,1B,3413
2019-06-21 21:15:19.190606080,61.1804,-146.9751,2980.0,31.0,-1170.0,43.0,2741.0,27.7,30,S,2B,3413
2019-08-13 09:15:20.190810112,61.1804,-146.9751,1696.0,61.0,-766.0,70.5,1513.0,57.9,4,S,2A,3413
2017-06-28 03:19:32.710686976,61.1804,-146.9751,2524.0,25.0,-1006.0,19.6,2315.0,25.5,48,S,1B,3413
2019-12-09 03:19:49.611699968,61.1804,-146.9751,4616.0,83.0,-1645.0,78.7,4312.0,83.7,11,S,1B,3413
2018-07-24 09:16:35.171118080,61.1804,-146.9751,7.0,2.0,-1.0,5.1,7.0,2.0,494,S,2A,3413
2020-01-26 03:19:47.703692032,61.1804,-146.9751,4916.0,70.0,-2452.0,66.2,4261.0,70.9,11,S,1B,3413
2020-06-25 21:15:14.191013888,61.1804,-146.9751,12.0,2.0,5.0,2.7,11.0,1.9,509,S,2B,3413
2003-06-22 08:46:59.181417984,61.1804,-146.9751,2501.0,41.0,-987.0,49.0,2298.0,39.1,55,L,7,3413
2020-03-30 21:25:21.200320000,61.1804,-146.9751,5252.0,59.0,-2194.0,40.7,4772.0,62.0,20,S,2A,3413
2020-08-27 21:25:29.200812032,61.1804,-146.9751,2735.0,22.0,-1361.0,31.2,2372.0,18.0,30,S,2B,3413
2004-09-28 08:47:07.758290176,61.1804,-146.9751,1286.0,36.0,-523.0,46.9,1175.0,33.6,55,L,7,3413
2018-08-18 21:25:21.180719104,61.1804,-146.9751,975.0,16.0,-420.0,21.0,880.0,14.2,60,S,2A,3413
2003-06-29 08:53:05.122231040,61.1804,-146.9751,2463.0,24.0,-834.0,25.7,2317.0,24.2,72,L,7,3413
2007-06-08 08:54:50.607208960,61.1804,-146.9751,3110.0,49.0,-978.0,54.6,2952.0,48.9,40,L,7,3413
2012-03-09 08:58:40.898746880,61.1804,-146.9751,3089.0,85.0,-1268.0,74.3,2817.0,87.4,24,L,7,3413
2007-09-07 20:57:32.352681984,61.1804,-146.9751,1445.0,28.0,-490.0,35.6,1360.0,27.4,63,L,7,3413
2003-07-27 20:49:55.632358016,61.1804,-146.9751,1794.0,133.0,-627.0,100.7,1681.0,136.6,15,L,7,3413
2015-04-07 21:00:35.514423040,61.1804,-146.9751,3586.0,65.0,-1340.0,70.7,3327.0,63.8,48,L,7,3413
2004-08-13 20:50:37.749320960,61.1804,-146.9751,1337.0,142.0,-506.0,117.1,1238.0,145.8,16,L,5,3413
2020-05-25 03:19:49.942658048,61.1804,-146.9751,5086.0,60.0,-2698.0,62.2,4312.0,58.5,12,S,1B,3413
2005-04-15 08:51:41.300445952,61.1804,-146.9751,2631.0,122.0,-838.0,159.4,2494.0,117.3,24,L,5,3413
2014-03-10 21:04:28.053174016,61.1804,-146.9751,2693.0,135.0,-411.0,216.4,2661.0,132.8,16,L,7,3413
2019-02-24 09:15:10.190221056,61.1804,-146.9751,4823.0,91.0,-2011.0,114.4,4383.0,85.8,4,S,2A,3413
2014-11-29 03:19:38.726232832,61.1804,-146.9751,1605.0,46.0,-636.0,46.0,1474.0,46.0,23,S,1A,3413
2006-06-29 08:57:19.448157184,61.1804,-146.9751,1961.0,53.0,-813.0,55.0,1785.0,53.1,55,L,5,3413
2004-07-29 20:50:18.748868992,61.1804,-146.9751,1484.0,22.0,-588.0,24.8,1362.0,21.3,79,L,7,3413
2002-03-31 08:47:08.860075008,61.1804,-146.9751,2521.0,82.0,-1028.0,72.5,2302.0,83.8,23,L,7,3413
2019-05-22 21:16:09.180909056,61.1804,-146.9751,9.0,3.0,2.0,4.6,9.0,2.5,510,S,2B,3413
2006-08-20 20:51:04.671214080,61.1804,-146.9751,1159.0,50.0,-427.0,49.3,1078.0,50.3,47,L,7,3413
2019-07-06 21:15:21.190620928,61.1804,-146.9751,2226.0,25.0,-893.0,28.4,2039.0,24.5,30,S,2A,3413
2019-09-09 21:15:19.190804736,61.1804,-146.9751,1706.0,16.0,-794.0,22.5,1509.0,13.1,70,S,2B,3413
2019-02-27 09:26:25.190129664,61.1804,-146.9751,5153.0,26.0,-2014.0,25.9,4743.0,25.5,54,S,2B,3413
2005-05-10 08:47:54.994946176,61.1804,-146.9751,2363.0,35.0,-887.0,40.1,2190.0,34.4,55,L,7,3413
2016-12-26 21:27:21.661116160,61.1804,-146.9751,3895.0,11.0,-1517.0,15.0,3588.0,9.8,79,S,2A,3413
2019-08-18 09:15:15.190804736,61.1804,-146.9751,1611.0,18.0,-727.0,21.8,1438.0,16.8,24,S,2B,3413
2006-07-20 20:48:24.095756032,61.1804,-146.9751,1663.0,135.0,-475.0,107.2,1593.0,137.6,16,L,5,3413
2019-07-24 03:19:46.987642112,61.1804,-146.9751,1410.0,22.0,-716.0,26.6,1215.0,20.6,24,S,1B,3413
2020-02-19 21:25:39.200214016,61.1804,-146.9751,5418.0,41.0,-2338.0,53.6,4887.0,37.5,9,S,2B,3413
2002-07-08 20:49:49.536802048,61.1804,-146.9751,2164.0,44.0,-851.0,53.4,1990.0,42.0,47,L,7,3413
2019-09-17 21:25:29.190828032,61.1804,-146.9751,1594.0,17.0,-723.0,25.0,1420.0,14.6,40,S,2B,3413
2013-04-05 09:00:33.917167104,61.1804,-146.9751,2850.0,44.0,-1116.0,48.7,2622.0,43.0,40,L,7,3413
